Column1,Column2
http://dbpedia.org/resource/Marc-AndrÃ©_Gadoury,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Stan_Woloshyn,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Juan_Acevedo_Pavez,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Robert_Lucas_(governor),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Valeriu_Cosarciuc,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Susan_Lawrence,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/John_Bradford_(Australian_politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Neil_McLean_(politician),http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Timothy_Davis_(Massachusetts),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Knute_Nelson,http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Gwendolyn_Garcia,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/TomÃ¡s_Estrada_Palma,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henry_K._Smith,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Angel_Agache,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Slavko_DokmanoviÄ‡,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Carlos_Garaikoetxea,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Artemas_Ward,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Artemas_Ward,http://dbpedia.org/ontology/militaryRank
http://dbpedia.org/resource/Luiza_Erundina,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Mmbara_Hulisani_Kevin,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Boss_Johnson,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/MÃ¡tyÃ¡s_SzÅ±rÃ¶s,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Herbert_Blaize,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Condon_Byrne,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Philemon_Bliss,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Andrew_Peacock,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Gaston_Tong_Sang,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Linus_B._Comins,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Algirdas_Brazauskas,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Henry_Hastings_Sibley,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Henry_Hastings_Sibley,http://dbpedia.org/ontology/militaryRank
http://dbpedia.org/resource/Henry_Hastings_Sibley,http://dbpedia.org/ontology/militaryBranch
http://dbpedia.org/resource/Agar_Wynne,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/James_Henderson-Stewart,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Hugo_Banzer,http://dbpedia.org/ontology/party
