Column1,Column2
http://dbpedia.org/resource/Kyle_Wiltjer,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Louis_Dodds,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mel_Payton,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Tim_Ablitt,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Vũ_Văn_Thanh,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Jim_Calder_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Daniel_Jurgeleit,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Denis_Bobrakov,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Agustín_Pedro_Justo,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Juan_Cruz_Alli,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/David_Doblas,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/John_Dean,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Eduardo_Gullas,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Viktor_Chernov,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Mohd_Raimi_Mohd_Nor,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Harold_Salt_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ossie_Schectman,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Chuck_Corgan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Gus_Bailey,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Michael_Caine,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/William_Ruto,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Carolyn_McCarthy,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Yuya_Torikai,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ercole_Manfredi,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Savvas_Poursaitidis,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Lenny_Nangis,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Don_Durdan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Johan_Nilsson_i_Skottlandshus,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Victor_Sumulong,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Lee_Howey,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Tony_Whelan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Franz-Ludwig_Schenk_Graf_von_Stauffenberg,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Manuela_Carmena,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Jonas_Erwig-Drüppel,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Yuri_Falin,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Halil_Kanacević,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Stanley_Robison,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Timur_Zakirov,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Atli_Danielsen,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Steve_Ralbovsky,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Roy_Greaves,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Avi_Rikan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Herbert_Blaize,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Darius_Defoe,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Darius_Defoe,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Dale_Hellestrae,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Bill_Leckie,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Cao_Yang,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Aslan_Datdeyev,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Algirdas_Brazauskas,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Manuel_Tinio,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Manuel_Tinio,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Meg_Shelton,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Jane_Fonda,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Cheng_King_Ho,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Derek_Holloway,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Glen_Davis_(basketball),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Sam_Williamson,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Willie_Cauley-Stein,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Kevin_Santamaría,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Alan_Harper_(Two_and_a_Half_Men),http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Kendall_Williams,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Vyacheslav_Domani,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/John_Sutton_III,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Slobodan_Milošević,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Dean_McDonald,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Balázs_Bús,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Max_Trenorden,http://dbpedia.org/ontology/party
"http://dbpedia.org/resource/P.C._Sorcar,_Young",http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/John_Witherspoon,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Hans_Enoksen,http://dbpedia.org/ontology/party
"http://dbpedia.org/resource/Maurice,_Duke_of_Saxe-Zeitz",http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Red_Queen_(Through_the_Looking-Glass),http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Andrew_Wiggins,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Bonne_of_Artois,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Jean-Baptiste_Akassou,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Dimitrije_Ljotić,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Vadim_Sosulin,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Nikolai_Amosov,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Barsegh_Kirakosyan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Dave_Zawatson,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Wayland_Becker,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Evgenia_Filonenko,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Henry_Adamson,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Altiero_Spinelli,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Brian_De_Palma,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Jim_Fregosi,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Marin_Raykov,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Sozhasingarayer_Robinson,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ōkuma_Shigenobu,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Carolyne_Christie,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Rob_Anderson_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Mikhail_Pimenov,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Pick_Dehner,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Osbourne_Fleming,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Eddie_Robinson_(basketball),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Thomas_Chapais,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Kristoffur_Jakobsen,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Nana_Alexandria,http://dbpedia.org/ontology/country
