Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Jeff_Skinner,birthPlace,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Bill_Harsha,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Marilyn_Schreffler,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Roy_A._Periana,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Austen_S._Cargill_II,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Austen_S._Cargill_II,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Austen_S._Cargill_II,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Jay_Wright_Forrester,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Rico_Ramos,birthPlace,California,dbot_rules,**
http://dbpedia.org/resource/Edgar_Abreu,birthPlace,Municipality,dbot_rules,**
http://dbpedia.org/resource/Kurt_Schrader,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Kurt_Schrader,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Kurt_Schrader,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Tom_Hicks,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Mark_Crozer,birthPlace,City_status_in_the_United_Kingdom,dbot_rules,**
http://dbpedia.org/resource/Mark_Crozer,birthPlace,Non-metropolitan_district,dbot_rules,**
http://dbpedia.org/resource/Ahmed_Sameh,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Clark_Barnes,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Kevin_Bales,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Shawn_Carlson,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Shawn_Carlson,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Seán_Brady,almaMater,Catholic_Church,dbot_rules,**
http://dbpedia.org/resource/Laura_Ryan,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Alexander_Gunn_(doctor),almaMater,Ancient_university,dbot_rules,**
