Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Fort_Lauderdale–Hollywood_International_Airport,location,City,dbot_rules,**
http://dbpedia.org/resource/Minam_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Ōsaka_Uehommachi_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/The_New_York_Times_Building,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Purple_Line_(CTA),location,City,dbot_rules,**
http://dbpedia.org/resource/Gràcia_(Barcelona–Vallès_Line),type,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Shinjuku_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Toronto_Pearson_International_Airport,location,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Les_Murakami_Stadium,location,Consolidated_city-county,dbot_rules,**
http://dbpedia.org/resource/Canada_India_Foundation,location,List_of_cities_in_Ontario,dbot_rules,**
"http://dbpedia.org/resource/Biddle_House_(St._Georges,_Delaware)",location,Unincorporated_area,dbot_rules,**
http://dbpedia.org/resource/Pulaski_Skyway,locatedInArea,City_(New_Jersey),dbot_rules,**
http://dbpedia.org/resource/Skitube_Alpine_Railway,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Osaka_International_Airport,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Buenos_Aires_Western_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Meitetsu_Nishio_Line,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Kollam_Junction_railway_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Hesepe_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Touhy_Avenue,location,City,dbot_rules,**
http://dbpedia.org/resource/Salem_Nuclear_Power_Plant,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Masuda_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Calolziocorte-Olginate_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Broadway_Centrum,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Bloemhof_Dam,location,Provinces_of_South_Africa,dbot_rules,**
http://dbpedia.org/resource/William_H._Zimmer_Power_Station,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Randall_Road,location,City,dbot_rules,**
http://dbpedia.org/resource/Rajiv_Chowk_metro_station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Daejeo_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Tun_Razak_Exchange_station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Sampur_Power_Station,owner,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/Blue_Hills_Reservation_Parkways,location,City,dbot_rules,**
http://dbpedia.org/resource/Skagit_Regional_Airport,location,City,dbot_rules,**
http://dbpedia.org/resource/Gariep_Dam,location,Provinces_of_South_Africa,dbot_rules,**
http://dbpedia.org/resource/Portogruaro-Caorle_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Shoranur_Junction_railway_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Bad_Friedrichshall-Jagstfeld_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Bad_Friedrichshall-Jagstfeld_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Shizuoka_Airport,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Ingula_Pumped_Storage_Scheme,location,Provinces_of_South_Africa,dbot_rules,**
http://dbpedia.org/resource/Dearne_Valley_Line,location,City_status_in_the_United_Kingdom,dbot_rules,**
http://dbpedia.org/resource/Bergamo_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Borgen_(station),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Meiji-jingumae_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
