Property,Type,Ratio,support
http://dbpedia.org/ontology/location,"http://dbpedia.org/class/yago/PopulatedPlacesInCuyahogaCounty,Ohio",0.5,2.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1917,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/MunicipalitiesOfPortugal,1.0,2.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/PortCitiesAndTownsOfTheNorthSea,0.0,1.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/RailwayStationsOpenedIn1908,1.0,1.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/CitiesAndTownsInTheniDistrict,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/LatinAmericanCountries,1.0,3.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/DefunctFloridaRailroads,1.0,4.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedInThe11thCentury,1.0,3.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/UniversityTownsInTheUnitedStates,1.0,3.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/MassachusettsRailroads,1.0,1.0
http://dbpedia.org/ontology/crosses,http://dbpedia.org/class/yago/RailwayLinesInTheEastMidlands,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/OhioRiverCounties,1.0,1.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/OrganizationsEstablishedIn1989,1.0,1.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/NebraskaRailroads,1.0,2.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesInMinasGerais,1.0,1.0
http://dbpedia.org/ontology/crosses,http://dbpedia.org/class/yago/CompaniesOperatingFormerReadingCompanyLines,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/VillagesInMichigan,1.0,1.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/Red-lightDistrictsInTheUnitedKingdom,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1911,1.0,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/CountiesInTheSanFranciscoBayArea,0.3333333333333333,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/IndependentCities,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/FormerEmpires,1.0,1.0
http://dbpedia.org/ontology/location,"http://dbpedia.org/class/yago/ProtectedAreasOfMcKenzieCounty,NorthDakota",1.0,1.0
