Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Ganzhou–Shenzhen_High-Speed_Railway,location,City,85,**
http://dbpedia.org/resource/Barbizon_Hotel,location,City,85,1
http://dbpedia.org/resource/Bleecker_Street_Cinema,location,City,85,1
http://dbpedia.org/resource/St._Mary's_Church_(Bronx),location,City,85,1
"http://dbpedia.org/resource/156_Street,_Edmonton",location,City,85,**
http://dbpedia.org/resource/St._Luke's_Lutheran_Church_(Manhattan),location,City,85,1
http://dbpedia.org/resource/St._Veronica's_Church_(Manhattan),location,City,85,1
http://dbpedia.org/resource/Avenida_Horta_e_Costa,location,Country,85,**
http://dbpedia.org/resource/Gold_Line_Foothill_Extension,location,City,85,**
http://dbpedia.org/resource/47th_Street_(Manhattan),location,City,85,1
http://dbpedia.org/resource/St._Philip's_Episcopal_Church_(Manhattan),location,City,85,1
http://dbpedia.org/resource/Handover_Gifts_Museum_of_Macao,location,Country,85,**
http://dbpedia.org/resource/Old_New_York_Evening_Post_Building,location,City,85,1
http://dbpedia.org/resource/Setagaya_Literary_Museum,location,City,85,**
"http://dbpedia.org/resource/Church_of_the_Ascension,_Roman_Catholic_(Manhattan)",location,City,85,1
http://dbpedia.org/resource/Tokyo_Fuji_Art_Museum,location,City,85,**
http://dbpedia.org/resource/Sikandarpur_metro_station,type,PublicTransit104018951,85,**
http://dbpedia.org/resource/Museum_of_Arts_and_Design,location,City,85,1
http://dbpedia.org/resource/Purple_Line_(CTA),location,City,85,**
http://dbpedia.org/resource/Trump_Tower_(New_York_City),location,City,85,1
"http://dbpedia.org/resource/Saunderstown,_Rhode_Island",location,Town,85,**
http://dbpedia.org/resource/1520_Sedgwick_Avenue,location,City,85,1
http://dbpedia.org/resource/Immaculate_Conception_Church_(Bronx),location,City,85,1
http://dbpedia.org/resource/Knight_Street,location,City,85,**
http://dbpedia.org/resource/Jane_Sandanski_Arena,location,City,85,**
http://dbpedia.org/resource/Confederation_Mall,location,City,85,**
http://dbpedia.org/resource/Kings_County_Savings_Bank,location,City,85,1
http://dbpedia.org/resource/Green_Line_(CTA),location,City,85,**
http://dbpedia.org/resource/British_School_at_Rome,location,Country,85,**
http://dbpedia.org/resource/Bicutan_Automated_Guideway_Transit_System,location,City,85,**
http://dbpedia.org/resource/Broadway_(Manhattan),location,City,85,1
http://dbpedia.org/resource/Woodhaven_and_Cross_Bay_Boulevards,location,City,85,1
http://dbpedia.org/resource/Thirteenth_Avenue_(Brooklyn),location,City,85,1
http://dbpedia.org/resource/Chofu_Airport,location,City,85,**
http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum,location,City,85,1
http://dbpedia.org/resource/Samuel_J._Tilden_House,location,City,85,1
http://dbpedia.org/resource/Longwood_Historic_District_(Bronx),location,City,85,1
http://dbpedia.org/resource/Steinway_Tunnel,location,City,85,1
http://dbpedia.org/resource/Keladighat_bridge,locatedInArea,Village,85,**
http://dbpedia.org/resource/Portrait_Gallery_of_Canada,location,City,85,**
http://dbpedia.org/resource/Stuyvesant_Apartments,location,City,85,1
http://dbpedia.org/resource/Blackberry_River_Inn,location,Town,85,**
