Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/John_M._Zwach,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Leopoldo_López,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Herbert_Matayoshi,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/James_Butler_Hare,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/John_Copp,residence,City,dbot_rules,**
http://dbpedia.org/resource/Marc_Panepinto,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Marc_Panepinto,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Ronald_C._Green,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Dave_Loebsack,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Dave_Loebsack,residence,City,dbot_rules,**
http://dbpedia.org/resource/Dave_Loebsack,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Gail_Lavielle,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Gail_Lavielle,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Gail_Lavielle,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Juan_Perez_(politician),almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Henry_R._Gibson,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/J._T._Rutherford,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Henry_Overstreet,residence,City,dbot_rules,**
http://dbpedia.org/resource/Stephen_Ross_Harris,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Epitácio_Pessoa,deathPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Frank_E._Denholm,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Frank_E._Denholm,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
"http://dbpedia.org/resource/Nelson_Dingley,_Jr.",almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Cecilia_Muñoz,almaMater,Flagship,dbot_rules,**
"http://dbpedia.org/resource/Lewis_Moonie,_Baron_Moonie",almaMater,Ancient_university,dbot_rules,**
http://dbpedia.org/resource/John_Spratt,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Marcy_Kaptur,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Marcy_Kaptur,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Richard_A._Moccia,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Leonard_B._Jordan,residence,City,dbot_rules,**
http://dbpedia.org/resource/Chris_Carney,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Lamberto_Dini,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Chris_Myers_(New_Jersey),almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/A._Amirthalingam,birthPlace,Town,dbot_rules,**
http://dbpedia.org/resource/George_Frederick_Magoun,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Charles_B._McClintock,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Felixberto_Urbiztondo,almaMater,Private_school,dbot_rules,**
"http://dbpedia.org/resource/Walter_E._Johnston,_III",almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/James_P._Richards,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Marc_L._Marks,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/William_H._Upson,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Beng_Climaco,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/B._B._Comer,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/L._L._Marshall,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/John_Hall_(New_York_politician),almaMater,Research,dbot_rules,**
http://dbpedia.org/resource/Angela_Corey,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Angela_Corey,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Angela_Corey,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Edward_Zorinsky,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Edward_Zorinsky,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Nicholas_Sickles,deathPlace,Administrative_divisions_of_New_York,dbot_rules,**
http://dbpedia.org/resource/Cyndi_Munson,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Marc_Garneau,almaMater,Military_academy,dbot_rules,**
http://dbpedia.org/resource/Gus_Savage,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Lynne_Woolstencroft,deathPlace,List_of_cities_in_Ontario,dbot_rules,**
http://dbpedia.org/resource/Benjamin_E._McLin,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Tom_Moody_(politician),almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/John_Kotelawala,militaryBranch,Army,dbot_rules,**
http://dbpedia.org/resource/Jackson_Edward_Betts,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Pritam_Singh,almaMater,National_university,dbot_rules,**
http://dbpedia.org/resource/David_Nelson_(politician),almaMater,Flagship,dbot_rules,**
"http://dbpedia.org/resource/Edward_L._Taylor,_Jr.",deathPlace,City,dbot_rules,**
http://dbpedia.org/resource/Eduardo_Braga,birthPlace,States_of_Brazil,dbot_rules,**
"http://dbpedia.org/resource/Archibald_Montgomerie,_11th_Earl_of_Eglinton",almaMater,Public_school_(United_Kingdom),dbot_rules,**
"http://dbpedia.org/resource/Archibald_Montgomerie,_11th_Earl_of_Eglinton",almaMater,Independent_school_(United_Kingdom),dbot_rules,**
http://dbpedia.org/resource/Charles_N._Orr,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/John_Bettesworth-Trevanion,almaMater,Public_school_(United_Kingdom),dbot_rules,**
http://dbpedia.org/resource/John_Bettesworth-Trevanion,almaMater,Independent_school_(United_Kingdom),dbot_rules,**
http://dbpedia.org/resource/Theodore_McKeldin,almaMater,State_school,dbot_rules,**
http://dbpedia.org/resource/Paul_Tsongas,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Scott_Rigell,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Carte_Goodwin,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Edith_Green,deathPlace,City,dbot_rules,**
http://dbpedia.org/resource/Herman_T._Schneebeli,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Lawrence_Rockwood,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Lawrence_Rockwood,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
